17:15:59 mem_avail=12808M swap_used=875M disk_free=35G containers=4 docker_ps_ms=47 docker_rc=0
17:16:20 mem_avail=12868M swap_used=875M disk_free=36G containers=4 docker_ps_ms=50 docker_rc=0
17:16:40 mem_avail=12855M swap_used=875M disk_free=36G containers=4 docker_ps_ms=45 docker_rc=0
17:17:00 mem_avail=12627M swap_used=875M disk_free=36G containers=4 docker_ps_ms=55 docker_rc=0
17:17:20 mem_avail=12887M swap_used=875M disk_free=36G containers=4 docker_ps_ms=47 docker_rc=0
17:17:40 mem_avail=12859M swap_used=875M disk_free=36G containers=4 docker_ps_ms=55 docker_rc=0
17:18:00 mem_avail=12887M swap_used=875M disk_free=35G containers=4 docker_ps_ms=50 docker_rc=0
17:18:20 mem_avail=12788M swap_used=875M disk_free=35G containers=4 docker_ps_ms=57 docker_rc=0
17:18:40 mem_avail=13022M swap_used=875M disk_free=35G containers=4 docker_ps_ms=79 docker_rc=0
17:19:01 mem_avail=12597M swap_used=875M disk_free=35G containers=4 docker_ps_ms=84 docker_rc=0
17:19:21 mem_avail=12578M swap_used=875M disk_free=35G containers=4 docker_ps_ms=50 docker_rc=0
17:19:41 mem_avail=12470M swap_used=875M disk_free=34G containers=4 docker_ps_ms=57 docker_rc=0
17:20:01 mem_avail=12521M swap_used=875M disk_free=34G containers=4 docker_ps_ms=93 docker_rc=0
17:20:21 mem_avail=12326M swap_used=875M disk_free=33G containers=4 docker_ps_ms=54 docker_rc=0
17:20:42 mem_avail=12615M swap_used=875M disk_free=33G containers=4 docker_ps_ms=57 docker_rc=0
17:21:02 mem_avail=12551M swap_used=875M disk_free=33G containers=4 docker_ps_ms=54 docker_rc=0
17:21:22 mem_avail=12489M swap_used=875M disk_free=33G containers=4 docker_ps_ms=124 docker_rc=0
17:21:42 mem_avail=12639M swap_used=875M disk_free=33G containers=4 docker_ps_ms=55 docker_rc=0
17:22:02 mem_avail=12582M swap_used=875M disk_free=33G containers=4 docker_ps_ms=61 docker_rc=0
17:22:22 mem_avail=12382M swap_used=875M disk_free=32G containers=4 docker_ps_ms=66 docker_rc=0
17:22:43 mem_avail=12375M swap_used=875M disk_free=32G containers=4 docker_ps_ms=118 docker_rc=0
17:23:03 mem_avail=11601M swap_used=875M disk_free=32G containers=4 docker_ps_ms=99 docker_rc=0
17:23:23 mem_avail=10981M swap_used=875M disk_free=32G containers=4 docker_ps_ms=93 docker_rc=0
